id,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,state
7314725306,san antonio,0,2016.0,jeep,cherokee,,,other,81695.0,clean,automatic,,fwd,,,,tx
7310964528,monroe,4495,2008.0,ford,fusion,good,4 cylinders,gas,173883.0,clean,automatic,3FAHP07Z68R267096,fwd,,sedan,custom,mi
7312975916,southern maryland,0,2014.0,rover,,,,gas,78451.0,clean,automatic,SALGV3TF8EA169923,,,SUV,black,md
7307430560,louisville,7500,2008.0,,Check tahoe,good,8 cylinders,gas,200000.0,clean,automatic,,4wd,full-size,SUV,,ky
7315403213,south jersey,15899,2017.0,hyundai,tucson,,,gas,136621.0,clean,automatic,KM8J3CA42HU320631,4wd,,wagon,silver,nj
7316972568,seattle-tacoma,9257,2012.0,toyota,corolla,,,gas,123077.0,clean,automatic,JTDBU4EE9C9177476,fwd,,sedan,,wa
7316815979,portland,0,2016.0,kia,forte lx,,4 cylinders,gas,86668.0,clean,automatic,KNAFX4A60G5497013,fwd,,sedan,,or
7315170506,wichita,14995,2019.0,kia,forte fe,excellent,4 cylinders,gas,30633.0,clean,automatic,3KPF24AD2KE027580,fwd,mid-size,sedan,silver,ks
7313741645,jacksonville,6995,2005.0,nissan,titan,good,,gas,188208.0,clean,automatic,,4wd,,truck,white,fl
7304355489,treasure coast,3150,2010.0,ford,crown victoria police,good,8 cylinders,gas,137677.0,clean,automatic,,,full-size,sedan,white,fl
7306834635,bozeman,16500,2008.0,rover,sport,excellent,8 cylinders,gas,112000.0,clean,automatic,,4wd,,,custom,mt
7315244400,akron / canton,9595,2012.0,honda,accord,,4 cylinders,gas,109195.0,clean,automatic,1HGCP2F86CA094516,fwd,,sedan,white,oh
7313966452,orlando,500,2012.0,mazda,5,good,,gas,175000.0,clean,automatic,JM1CW2BL2C0108770,fwd,,,red,fl
7315048703,atlanta,24500,2018.0,ford,mustang,good,,gas,36905.0,clean,automatic,1FA6P8TH9J5182510,,mid-size,coupe,black,ga
7302218336,fargo / moorhead,15750,2015.0,ram,1500,excellent,8 cylinders,gas,80100.0,clean,automatic,1C6RR7NT5FS558620,4wd,,pickup,brown,mn
7316540815,reno / tahoe,33995,2010.0,dodge,challenger,excellent,8 cylinders,gas,22500.0,clean,other,2B3CJ7DW7AH283710,rwd,,sedan,black,ca
7305262720,palm springs,6999,2012.0,dodge,grand caravan american,excellent,6 cylinders,gas,91000.0,clean,automatic,2C4RDGBG0CR385424,,,van,,ca
7308139386,columbus,5495,2005.0,mercedes-benz,m-class,,,gas,139857.0,clean,automatic,4JGAB57E15A544338,,,other,,oh
7308141942,shreveport,27590,2013.0,toyota,tacoma access cab pickup,good,,other,43937.0,clean,other,5TFUU4EN6DX061948,4wd,,pickup,white,la
7309850486,bozeman,41998,2019.0,ram,1500,,8 cylinders,gas,27331.0,clean,automatic,1C6SRFFTXKN678643,4wd,,truck,,mt
7313580591,central NJ,9995,2015.0,kia,forte 5-door 5dr hb auto ex,,4 cylinders,,81049.0,clean,automatic,KNAFX5A88F5317475,fwd,,sedan,blue,nj
7316909447,houston,14700,2001.0,dodge,diesel,,,diesel,190000.0,clean,automatic,,,,,,tx
7312034926,austin,19590,2017.0,volkswagen,e-golf se hatchback,good,,gas,24248.0,clean,other,WVWKR7AU7HW954598,fwd,,sedan,,tx
7304574461,baton rouge,34990,2018.0,jeep,wrangler unlimited willys,good,6 cylinders,gas,19816.0,clean,other,1C4BJWDG2JL868890,4wd,,other,,la
7316877596,SF bay area,3300,1999.0,honda,accord,,4 cylinders,gas,169000.0,clean,automatic,,,,,,ca
7313420206,chattanooga,36990,2016.0,gmc,sierra 2500 hd double cab,good,8 cylinders,gas,23190.0,clean,other,1GT22REG1GZ401351,4wd,,pickup,black,tn
7314555774,des moines,11995,2017.0,dodge,grand caravan,,,gas,67482.0,rebuilt,automatic,,,,,,ia
7304381823,ann arbor,7266,2009.0,gmc,acadia slt-2,excellent,6 cylinders,gas,138161.0,,automatic,1GKER33D49J158137,,,SUV,,mi
7306198969,kalamazoo,25990,2017.0,jaguar,xe 35t prestige sedan 4d,good,,other,23279.0,clean,other,SAJAE4BV4HCP10410,,,sedan,white,mi
7311036032,monterey bay,1000,1994.0,ford,f150,,,gas,150000.0,parts only,automatic,,rwd,,,,ca
7314386845,raleigh / durham / CH,16999,2017.0,honda,accord lx,excellent,4 cylinders,gas,69835.0,,automatic,1HGCR2F33HA053234,,,sedan,,nc
7311869218,sioux falls / SE SD,7999,2010.0,honda,cr-v ex,excellent,4 cylinders,gas,210000.0,clean,automatic,,4wd,,,silver,sd
7309259583,moses lake,38000,2017.0,toyota,sequoia,,8 cylinders,gas,62741.0,clean,automatic,5TDBY5G15HS153981,4wd,,SUV,grey,wa
7315301908,jacksonville,6500,2008.0,volkswagen,touareg,,,gas,115100.0,clean,automatic,,,,,,fl
7316529114,reno / tahoe,7950,2006.0,subaru,outback ll bean awd,like new,6 cylinders,gas,179000.0,clean,automatic,,4wd,mid-size,wagon,black,ca
7307759147,toledo,0,2014.0,chevrolet,equinox,,,gas,89424.0,clean,automatic,2GNALBEK4E6240451,fwd,,SUV,,oh
7313701443,oregon coast,38990,2010.0,ram,,,,diesel,93244.0,clean,automatic,3D7UT2CL1AG158148,4wd,,pickup,,or
7303861525,morgantown,0,2015.0,ford,e450 bus,,,gas,50000.0,clean,automatic,,,,,,wv
7305977336,new orleans,0,2015.0,chrysler,200,excellent,,gas,42000.0,clean,automatic,,,,,,la
7304990888,eastern NC,15301,2013.0,bmw,3 series,,4 cylinders,gas,32359.0,clean,automatic,,rwd,mid-size,sedan,white,nc
7310187584,ventura county,8500,2010.0,toyota,camry le,good,6 cylinders,gas,105000.0,clean,automatic,,,full-size,,grey,ca
7309188173,kennewick-pasco-richland,22500,2021.0,mitsubishi,outlander sport,new,,gas,10.0,clean,automatic,JA4ARUAUXMU010319,,,,black,wa
7316714337,inland empire,13950,2011.0,volkswagen,golf jetta tdi,,,diesel,58800.0,clean,manual,WVWMM7AJ6BW281128,,,hatchback,,ca
7302413111,yakima,3500,2006.0,honda,odyseey vtec,excellent,6 cylinders,gas,202000.0,clean,automatic,,,,mini-van,red,wa
7312895884,skagit / island / SJI,26734,2017.0,jaguar,xe,excellent,4 cylinders,diesel,21291.0,clean,automatic,,4wd,,sedan,grey,wa
7311387863,birmingham,33990,2014.0,ford,super duty f-550 drw,good,8 cylinders,diesel,136250.0,clean,automatic,1FDUF5HT3EEB73528,4wd,full-size,truck,white,al
7304171377,port huron,41990,2012.0,chevrolet,corvette grand sport,good,,other,9169.0,clean,automatic,1G1YW2DW4C5107919,rwd,,coupe,red,mi
7302194247,florence / muscle shoals,21250,2002.0,ford,thunderbird,like new,8 cylinders,gas,15962.0,clean,automatic,,fwd,compact,convertible,yellow,al
7311928244,raleigh / durham / CH,9500,2009.0,nissan,murano,excellent,6 cylinders,gas,67100.0,clean,automatic,,4wd,mid-size,SUV,grey,nc
7309395007,san luis obispo,12995,2017.0,kia,optima,,,gas,88175.0,clean,automatic,5XXGT4L33HG121716,,full-size,sedan,blue,ca
7312743992,columbia,26590,2017.0,nissan,titan xd single cab sv,good,8 cylinders,gas,47267.0,clean,other,1N6AA1RP0HN527085,4wd,,pickup,white,sc
7310301216,upper peninsula,5495,2014.0,chevrolet,cruze,,,gas,136169.0,clean,automatic,,,,,,mi
7314722881,cleveland,24997,2018.0,gmc,acadia,,4 cylinders,gas,36002.0,clean,automatic,,4wd,mid-size,SUV,custom,oh
7317072015,dallas / fort worth,47447,2013.0,ford,f-250 super duty,excellent,,diesel,99000.0,clean,automatic,,4wd,full-size,truck,black,tx
7316525782,seattle-tacoma,5991,2011.0,mini,cooper clubman base 3dr wa,,,gas,122528.0,clean,manual,WMWZF3C52BTX81682,,,wagon,,wa
7302201512,battle creek,3995,2007.0,saturn,aura,,,gas,149913.0,clean,automatic,,,,,,mi
7314936133,rochester,20650,2014.0,chevrolet,silverado 1500,,,gas,94000.0,clean,automatic,,,,,,ny
7312780410,austin,39750,2013.0,jeep,wrangler unlimited,excellent,6 cylinders,gas,62823.0,clean,automatic,1C4BJWDG2DL704723,4wd,,SUV,red,tx
7313676118,boston,7950,2008.0,chevrolet,express 2500 van,good,8 cylinders,gas,126149.0,clean,automatic,1GCGG25C381160162,rwd,full-size,van,white,ma
7304265668,charleston,15700,2011.0,audi,a4,excellent,4 cylinders,gas,84500.0,clean,automatic,,4wd,,,grey,sc
7314594849,hawaii,42291,2015.0,porsche,macan,,6 cylinders,gas,37688.0,clean,other,WP1AB2A55FLB73779,4wd,,SUV,,hi
7316417958,greenville / upstate,7880,2005.0,subaru,outback 2.5i limited,excellent,4 cylinders,gas,109100.0,clean,automatic,,4wd,compact,wagon,silver,sc
7307349399,western massachusetts,35900,2018.0,ford,explorer,excellent,6 cylinders,gas,18097.0,clean,automatic,1FM5K8D80JGA39223,4wd,full-size,SUV,white,ma
7304331089,sarasota-bradenton,19950,2005.0,ford,f450 utility box truck,good,8 cylinders,diesel,70700.0,clean,automatic,,,,truck,white,fl
7305161923,new haven,5450,2010.0,,"2010 HYUNDAI, SANTA FE",excellent,4 cylinders,gas,143210.0,clean,automatic,,4wd,mid-size,SUV,blue,ct
7309599782,long island,2300,2001.0,ford,f150,like new,4 cylinders,gas,286987.0,clean,automatic,1FTRW08W31KA67034,4wd,full-size,truck,white,ny
7310840704,battle creek,5900,2010.0,ford,escape,,,gas,145773.0,clean,automatic,,,,,,mi
7305582466,baton rouge,5600,2008.0,toyota,scion xd,excellent,4 cylinders,gas,160000.0,clean,manual,,fwd,,,,la
7307332780,stockton,10995,2000.0,gmc,w4500,excellent,,gas,196012.0,clean,automatic,4KDC4B1R8YJ803361,,,,white,ca
7307440471,fort collins / north CO,19999,2019.0,jeep,renegade,,4 cylinders,gas,9400.0,clean,automatic,,4wd,compact,SUV,orange,co
7311832502,mankato,32590,2009.0,chevrolet,corvette coupe 2d,good,8 cylinders,gas,20420.0,clean,other,1G1YY25W995110249,rwd,,coupe,silver,mn
7312074253,toledo,12925,2013.0,lincoln,mkx base awd wagon,excellent,6 cylinders,gas,117779.0,,automatic,2LMDJ8JK9DBL23674,4wd,,wagon,,oh
7303777606,topeka,0,2004.0,gmc,sierra 1500,good,8 cylinders,gas,0.0,clean,automatic,2GTEK19T941270924,4wd,full-size,truck,custom,ks
7301912794,western slope,13000,2006.0,gmc,sierra,,,diesel,296000.0,clean,automatic,,,,,,co
7307225832,albany,13990,2011.0,volkswagen,jetta tdi sportwagen,good,,diesel,93883.0,clean,automatic,3VWPL7AJ7BM666792,fwd,,wagon,,ny
7316210360,sacramento,8250,2012.0,toyota,prius hybrid,excellent,4 cylinders,hybrid,143367.0,clean,automatic,,,,,,ca
7316208109,louisville,12998,2007.0,mercedes-benz,s550,good,,gas,117000.0,rebuilt,automatic,,,,,,ky
7314421341,clarksville,17999,2013.0,gmc,acadia,,6 cylinders,gas,87004.0,clean,automatic,1GKKVPKD1DJ202059,,,SUV,custom,tn
7316103805,denver,7589,2011.0,chevrolet,hhr,,4 cylinders,gas,97671.0,clean,automatic,,fwd,compact,wagon,silver,co
7316925363,seattle-tacoma,17900,1992.0,toyota,land cruiser,excellent,,gas,0.0,clean,automatic,KZJ780022148,4wd,,,,wa
7302834463,victoria,15999,2014.0,acura,rdx,excellent,,gas,137576.0,clean,automatic,5J8TB3H52EL013638,fwd,,SUV,brown,tx
7316764461,portland,0,2013.0,subaru,outback 2.5i,,4 cylinders,gas,148718.0,clean,automatic,4S4BRBKC8D3251186,4wd,,SUV,,or
7316150661,"kansas city, MO",15995,2018.0,mitsubishi,outlander sport 2.0,excellent,4 cylinders,gas,53660.0,,other,JA4AR3AU0JU004809,4wd,,SUV,,ks
7316219644,central NJ,8995,2012.0,honda,civic,,4 cylinders,gas,39933.0,clean,automatic,19XFB2F59CE377926,fwd,,sedan,white,nj
7307893348,moses lake,79999,2019.0,ford,f450 diesel power stroke,,,diesel,41759.0,clean,automatic,1FT8W4DT4KEE14983,4wd,,truck,white,wa
7315066940,el paso,26950,2016.0,ram,3500,excellent,6 cylinders,diesel,252712.0,clean,manual,3C63RRGL2GG234399,4wd,full-size,pickup,white,tx
7313174648,fayetteville,5200,2010.0,honda,civic,fair,4 cylinders,gas,128000.0,clean,manual,,fwd,mid-size,coupe,silver,ar
7314471974,fresno / madera,68777,2020.0,volvo,"xc90 t8 1,300 miles",excellent,,gas,1375.0,clean,automatic,YV4BR0CL1L1576521,4wd,,SUV,,ca
7302125317,helena,21999,2017.0,,2017,,,gas,51000.0,clean,automatic,,,,,,mt
7303535150,pueblo,22590,2014.0,mercedes-benz,e-class e 350,good,6 cylinders,gas,63367.0,clean,automatic,WDDKJ5KB1EF273461,rwd,,coupe,,co
7315028252,spokane / coeur d'alene,5900,2004.0,dodge,durango limited 4wd,good,8 cylinders,gas,169000.0,clean,automatic,,4wd,,,,id
7316870313,modesto,18999,2016.0,dodge,charger sxt,like new,,gas,82000.0,clean,automatic,,,,,,ca
7316731728,detroit metro,9900,2013.0,ford,econoline wagon xlt,excellent,8 cylinders,gas,113000.0,clean,automatic,,,full-size,mini-van,white,mi
7303076530,clarksville,18000,2014.0,ford,mustang,excellent,,gas,111913.0,clean,manual,1ZVBP8CF8E5283113,rwd,,coupe,black,tn
7310380660,ocala,1,2013.0,mercedes-benz,gl-class,excellent,8 cylinders,gas,79856.0,clean,other,4JGDF7CE3DA133699,4wd,compact,wagon,white,fl
7317089243,seattle-tacoma,13995,2013.0,volkswagen,gti 95k miles 6 speed manual 2.0l turbo 200hp,,4 cylinders,gas,95155.0,clean,manual,WVWED7AJ2DW056809,fwd,,hatchback,grey,wa
7312360869,toledo,16900,2014.0,ford,expedition limited,good,8 cylinders,gas,137000.0,clean,automatic,,4wd,,,black,oh
7304177883,el paso,2995,2002.0,acura,rsx,,,gas,145000.0,clean,automatic,,,,,,tx
7314432152,lehigh valley,6500,2010.0,toyota,corolla le,excellent,4 cylinders,gas,95000.0,clean,automatic,,fwd,,other,grey,pa
7311189950,tucson,54995,2016.0,chevrolet,silverado 3500 ltz,,8 cylinders,diesel,71159.0,clean,automatic,1GC4K0C88GF193051,4wd,,pickup,black,az
7310168871,topeka,10300,2015.0,kia,optima gdi,good,4 cylinders,gas,95000.0,lien,automatic,,fwd,,,black,ks
7308587917,eastern NC,23998,2019.0,ford,f-150,,6 cylinders,gas,24635.0,clean,automatic,,rwd,full-size,truck,silver,nc
7314249345,north jersey,25000,2001.0,ram,2500,excellent,6 cylinders,diesel,200000.0,clean,automatic,,4wd,full-size,truck,grey,nj
7314916898,boston,12995,2014.0,kia,sportage,excellent,4 cylinders,gas,53000.0,clean,automatic,,fwd,,,,ma
7315265825,boise,5495,2008.0,dodge,nitro,,6 cylinders,gas,176938.0,clean,automatic,1D8GU28K78W257395,4wd,,SUV,white,id
7313523199,"st louis, MO",41500,2016.0,gmc,sierra 2500hd,,8 cylinders,gas,138400.0,clean,automatic,1GT12TEG1GF296448,4wd,,,white,il
7313400990,northwest CT,32990,2013.0,tesla,model s signature,good,,electric,62588.0,clean,other,5YJSA1DP8DFP06269,rwd,,sedan,white,ct
7316153879,houston,1200,2016.0,ford,fusion,excellent,,gas,42322.0,clean,automatic,2D4GV77387S671809,,,,,tx
7314900984,palm springs,13470,2012.0,bmw,528i,excellent,4 cylinders,gas,82759.0,clean,automatic,WBAXG5C52CDW24505,,,sedan,,ca
7313960514,fresno / madera,13888,2015.0,honda,accord sport,like new,4 cylinders,gas,140133.0,clean,automatic,,,full-size,sedan,black,ca
7316870230,modesto,9999,2010.0,chevrolet,malibu,,,gas,79000.0,clean,automatic,,,,,,ca
7308748768,terre haute,1234567,2006.0,jeep,wrangler,like new,6 cylinders,gas,123456.0,clean,automatic,,4wd,mid-size,SUV,custom,in
7315025180,atlanta,19900,2003.0,,Freightliner FL70,excellent,,diesel,188000.0,clean,manual,,,,truck,white,ga
7309157157,south jersey,6700,2008.0,acura,mdx,,6 cylinders,gas,187687.0,clean,automatic,2HNYD28368H529150,4wd,,SUV,silver,nj
7314442199,south florida,6992,2009.0,infiniti,g 37,excellent,6 cylinders,gas,131212.0,clean,automatic,JNKCV61E69M306006,rwd,mid-size,sedan,grey,fl
7307668369,fort collins / north CO,6000,2007.0,honda,civic cpe,,,gas,158843.0,clean,automatic,2HGFG12807H539787,fwd,,,blue,co
7316297735,"st louis, MO",5000,2011.0,jeep,compass,good,4 cylinders,gas,132224.0,clean,automatic,,fwd,mid-size,SUV,silver,il
7303205510,indianapolis,13900,2007.0,chevrolet,3500hd 4x4 utility,,,gas,174895.0,clean,automatic,,,,,,in
7311112743,olympic peninsula,83999,2017.0,ford,f350 super duty crew cab,excellent,8 cylinders,diesel,30650.0,clean,automatic,1FT8W3DT9HED67100,4wd,,,black,wa
7314764715,"kansas city, MO",34888,2015.0,chevrolet,tahoe,,,gas,127976.0,clean,automatic,1GNSKCKC9FR505168,4wd,,,silver,ks
7314456839,hawaii,19000,2017.0,honda,accord sport,,,gas,63560.0,clean,automatic,,,,,,hi
7314617567,louisville,16590,2015.0,volkswagen,beetle 1.8t fleet,good,,gas,39649.0,clean,other,3VWF17AT1FM655022,fwd,,hatchback,black,ky
7314880934,las vegas,14999,2016.0,hyundai,santa fe sport,,,gas,89830.0,clean,automatic,5XYZT3LB4GG317717,,full-size,SUV,grey,nv
7303355402,lafayette,7999,2012.0,nissan,altima,,,gas,150340.0,clean,automatic,,,,,,la
7314630054,des moines,34995,2018.0,chevrolet,colorado,good,6 cylinders,gas,40412.0,rebuilt,automatic,1GCGTEEN3J1261996,4wd,full-size,truck,black,ia
7311501100,omaha / council bluffs,27988,2016.0,ford,f-150,,,gas,65521.0,clean,automatic,1FTEX1EP6GFC38004,,,,,ia
7315492110,visalia-tulare,0,2017.0,honda,accord sport sedan 4d,excellent,4 cylinders,gas,25498.0,clean,automatic,,fwd,full-size,sedan,red,ca
7311020949,northern WI,39995,2019.0,gmc,sierra 1500,,,gas,8308.0,clean,automatic,1GTR9AEF7KZ349316,4wd,,,white,wi
7304535257,rhode island,13995,2010.0,gmc,sierra 1500,excellent,,gas,142854.0,clean,automatic,3GTRKUEA6AG250916,4wd,,pickup,red,ri
7308131952,savannah / hinesville,6995,2012.0,chrysler,200 touring 4dr sedan,excellent,4 cylinders,gas,99000.0,clean,automatic,1C3CCBBB7CN288139,fwd,,sedan,red,ga
7315199033,denver,12000,2003.0,ford,f-350 super duty,good,8 cylinders,diesel,2120691.0,clean,automatic,,4wd,full-size,truck,white,co
7313986823,boston,3795,2004.0,infiniti,,excellent,6 cylinders,gas,128508.0,clean,automatic,,fwd,mid-size,sedan,black,ma
7316449310,palm springs,6500,2008.0,bmw,328i,excellent,6 cylinders,gas,135000.0,clean,automatic,WBAVA33508K053774,,,sedan,,ca
7305626374,ocala,19990,2017.0,ford,explorer,,,gas,34104.0,clean,automatic,1FM5K7BH3HGB12883,fwd,,other,black,fl
7307032305,st george,7499,2003.0,mercedes-benz,clk430 conv,excellent,8 cylinders,gas,68375.0,clean,automatic,,rwd,mid-size,convertible,silver,ut
7306239930,cleveland,25981,2018.0,infiniti,q50,,,gas,42148.0,clean,automatic,JN1EV7AR9JM430135,4wd,,sedan,,oh
7308394324,lakeland,22600,2012.0,ford,f-150 xlt 4x4,excellent,6 cylinders,gas,98549.0,clean,automatic,1FTFW1ET0CFA65546,4wd,full-size,pickup,silver,fl
7315113133,east idaho,4991,2005.0,chrysler,pacifica,,,gas,237193.0,clean,automatic,2C8GF784X5R489435,,,SUV,,id
7314471462,sioux falls / SE SD,13600,2012.0,nissan,frontier sv,good,4 cylinders,gas,96950.0,rebuilt,automatic,,4wd,full-size,pickup,,sd
7315397895,dallas / fort worth,7700,2009.0,cadillac,sts,like new,8 cylinders,gas,139000.0,clean,automatic,,4wd,mid-size,sedan,white,tx
7315579442,fresno / madera,14999,2018.0,chevrolet,malibu,,4 cylinders,gas,84868.0,clean,automatic,1G1ZB5ST0JF131362,fwd,,sedan,grey,ca
7301731220,fredericksburg,0,2020.0,chevrolet,suburban,,,gas,37882.0,clean,automatic,1GNSCHKC6LR101931,fwd,,SUV,white,va
7303271584,colorado springs,17477,2013.0,ford,f-150,,,gas,143000.0,clean,automatic,1FTFW1ET0DFB39713,,,,silver,co
7310850711,south jersey,17495,2015.0,chevrolet,traverse,,,gas,84185.0,clean,automatic,1GNKVHKD1FJ195352,,,other,silver,nj
7305602029,fort dodge,19900,2021.0,hyundai,kona,good,4 cylinders,gas,351.0,clean,automatic,KM8K12AA8MU602731,fwd,mid-size,SUV,white,ia
7315980914,chico,5900,1982.0,pontiac,firebird trans am,fair,8 cylinders,gas,112000.0,clean,automatic,,,,,,ca
7311136146,columbus,17900,2017.0,chevrolet,malibu,like new,4 cylinders,gas,29000.0,clean,automatic,,rwd,mid-size,sedan,black,oh
7314715271,florida keys,9995,2010.0,toyota,corolla s sedan,excellent,4 cylinders,gas,80156.0,clean,automatic,,fwd,mid-size,sedan,silver,fl
7314675122,corvallis/albany,10990,2012.0,honda,civic,,,gas,117839.0,clean,automatic,19XFB2F53CE353783,,compact,sedan,,or
7309945963,logan,71999,2020.0,chevrolet,silverado duramax hd,,,diesel,21502.0,clean,automatic,1GC4YPEY5LF145022,4wd,,truck,white,ut
7316202589,harrisburg,44995,2016.0,ford,f250 super duty crew cab,,8 cylinders,diesel,141840.0,clean,automatic,1FT7W2BT2GEA40853,4wd,,pickup,black,pa
7308197184,maine,26995,2017.0,ram,1500,,,other,67595.0,clean,automatic,1C6RR7FGXHS845391,4wd,,pickup,white,me
7311310698,baltimore,14450,2016.0,volkswagen,touareg,,,gas,118276.0,clean,automatic,WVGEF9BP1GD000591,4wd,,SUV,,md
7312909292,"st louis, MO",1,2002.0,ram,1500,,,gas,348627.0,clean,automatic,1D7HU16N02J191664,,,,grey,il
7309336932,beaumont / port arthur,18990,2018.0,hyundai,sonata se sedan 4d,good,,gas,13227.0,clean,other,5NPE24AF6JH690352,fwd,,sedan,silver,tx
7316257908,anchorage / mat-su,19899,2014.0,jeep,grand cherokee,excellent,6 cylinders,gas,85400.0,clean,automatic,1C4RJFAG0EC198541,4wd,full-size,SUV,,ak
7313492081,modesto,24581,2019.0,honda,accord,,4 cylinders,gas,30139.0,clean,automatic,,fwd,mid-size,sedan,white,ca
7311555269,el paso,16995,2014.0,bmw,x3,excellent,4 cylinders,gas,90983.0,clean,automatic,5UXWX9C57E0D34911,4wd,,SUV,white,tx
7316263744,dallas / fort worth,8988,2005.0,infiniti,g35,,,gas,150499.0,clean,,JNKCV51E35M204067,fwd,compact,sedan,blue,tx
7316726768,seattle-tacoma,8800,2014.0,chevrolet,spark,excellent,4 cylinders,gas,52000.0,clean,automatic,,fwd,compact,hatchback,white,wa
7316298506,salt lake city,37895,2018.0,chevrolet,traverse,,6 cylinders,gas,25741.0,clean,automatic,1GNEVKKW8JJ114707,4wd,,SUV,black,ut
7315361693,kennewick-pasco-richland,15000,2002.0,chevrolet,camaro z28,good,8 cylinders,gas,90000.0,clean,automatic,,,,convertible,,wa
7303373185,knoxville,22243,2015.0,gmc,canyon sle1,like new,6 cylinders,gas,136632.0,clean,automatic,,4wd,mid-size,truck,black,tn
7314244534,boston,16880,2012.0,nissan,titan,good,8 cylinders,gas,119000.0,clean,automatic,,4wd,full-size,truck,red,ma
7311138725,tucson,12995,2012.0,mercedes-benz,c 250 sport,,4 cylinders,gas,87306.0,clean,automatic,WDDGF4HB0CR200666,rwd,,sedan,grey,az
7311034470,new haven,5200,2010.0,dodge,journey sxt,like new,6 cylinders,gas,104238.0,clean,automatic,,4wd,,,black,ct
7315385022,long island,359,2018.0,dodge,challenger,,,gas,22824.0,clean,automatic,2C3CDZAG9JH182932,rwd,,coupe,black,ny
7301762936,santa maria,0,2019.0,ram,1500 crew cab,,,gas,34176.0,clean,automatic,1C6RREGT5KN611956,fwd,full-size,truck,grey,ca
